0.4971	4.392500717571625e-11
0.563	9.278846689743282e-11
0.569	9.840781171581342e-11
0.6006	1.3201181906548126e-10
0.604	1.3599720065942798e-10
0.6103	1.436348779311353e-10
0.621	1.5721171337548403e-10
0.635	1.7590026016968592e-10
0.662	2.1644068826641131e-10
0.723	3.273006966944168e-10
0.724	3.2929807082452425e-10
0.756	3.993586574747294e-10
0.757	4.014880193798367e-10
0.765	4.2054060897168396e-10
0.795	4.958022625766577e-10
0.801	5.119623176366033e-10
0.873	7.282223759318103e-10
0.996	1.2059059887927032e-09
1.004	1.2419585120973325e-09
1.038	1.4009930666306075e-09
1.05	1.4602316389798045e-09
1.167	2.1023275356880596e-09
1.205	2.335929055439073e-09
1.246	2.5996522663616454e-09
1.274	2.7866868698868507e-09
1.365	3.427411668941333e-09
1.494	4.410538265811245e-09
1.562	4.957414111842195e-09
1.596	5.2348807527439776e-09
1.766	6.693251102738862e-09
1.797	6.970640214191021e-09
1.988	8.735036260925919e-09
2.112	9.92333027519492e-09
2.185	1.0623344213590408e-08
