0.4971	5.024455839668558e-11
0.563	1.0574419942643799e-10
0.569	1.1210608813644306e-10
0.6006	1.5005767647236092e-10
0.604	1.545467666927924e-10
0.6103	1.6315022032965006e-10
0.621	1.7841972219449345e-10
0.635	1.9941424434673285e-10
0.662	2.446724955343387e-10
0.723	3.680543127452051e-10
0.724	3.702598669353381e-10
0.756	4.475054455367515e-10
0.757	4.5016100502377726e-10
0.765	4.711910972550098e-10
0.795	5.539590978085431e-10
0.801	5.717286323531596e-10
0.873	8.082920131891695e-10
0.996	1.3262369229552956e-09
1.004	1.3650247560972504e-09
1.038	1.5364169315004303e-09
1.05	1.6000004709445682e-09
1.167	2.2879257390548668e-09
1.205	2.5374411350513655e-09
1.246	2.818478400330805e-09
1.274	3.0178041877925076e-09
1.365	3.6992298825075155e-09
1.494	4.745246770227904e-09
1.562	5.327385559065207e-09
1.596	5.62251379549377e-09
1.766	7.175187655331297e-09
1.797	7.470629939453725e-09
1.988	9.352122667130586e-09
2.112	1.0621462799651593e-08
2.185	1.1371715935636939e-08
