0.4971	5.1450283378930084e-11
0.563	1.0782639823856157e-10
0.569	1.1427309051577744e-10
0.6006	1.527761659017244e-10
0.604	1.5723906406510392e-10
0.6103	1.660283735972865e-10
0.621	1.8138089939013325e-10
0.635	2.0270924456928092e-10
0.662	2.4844678242564173e-10
0.723	3.7319033866109216e-10
0.724	3.751890576464399e-10
0.756	4.5334355104001067e-10
0.757	4.5601912110937473e-10
0.765	4.772231379984482e-10
0.795	5.607265770366472e-10
0.801	5.786734289315122e-10
0.873	8.171230198622008e-10
0.996	1.338714900393848e-09
1.004	1.3777352074479253e-09
1.038	1.5502389371519295e-09
1.05	1.6141855061439001e-09
1.167	2.3059056285041672e-09
1.205	2.5568659404380486e-09
1.246	2.8395115667642986e-09
1.274	3.0398000818263657e-09
1.365	3.724730489071997e-09
1.494	4.77546943607739e-09
1.562	5.360652100987436e-09
1.596	5.656524782237598e-09
1.766	7.216348001659536e-09
1.797	7.513013193758873e-09
1.988	9.403060682858544e-09
2.112	1.0677551002970118e-08
2.185	1.1429611992688993e-08
