0.4971	5.164653349861572e-11
0.563	1.0803536029780088e-10
0.569	1.1449330388968645e-10
0.6006	1.5291760558997389e-10
0.604	1.574659140642424e-10
0.6103	1.6618406369249825e-10
0.621	1.816508081781457e-10
0.635	2.0291244108766487e-10
0.662	2.487240766362444e-10
0.723	3.732889848920865e-10
0.724	3.752891660314742e-10
0.756	4.5354183031887606e-10
0.757	4.562217239054857e-10
0.765	4.771553668691354e-10
0.795	5.607669557379046e-10
0.801	5.786573827791536e-10
0.873	8.169988034624014e-10
0.996	1.3384153826109413e-09
1.004	1.3773618259513523e-09
1.038	1.5497639260543815e-09
1.05	1.6137552659747605e-09
1.167	2.305339100607452e-09
1.205	2.5560456712197134e-09
1.246	2.8386140420689137e-09
1.274	3.0390115255047633e-09
1.365	3.723697177317005e-09
1.494	4.774531179120884e-09
1.562	5.359484092313176e-09
1.596	5.65547510810228e-09
1.766	7.2159979063223565e-09
1.797	7.512061637072238e-09
1.988	9.401939924769461e-09
2.112	1.0676860184922293e-08
2.185	1.142918668769106e-08
