0.4971	4.373247852536507e-11
0.563	9.259330506750045e-11
0.569	9.823023246009475e-11
0.6006	1.3188263611510263e-10
0.604	1.3588276554155785e-10
0.6103	1.4354799669568913e-10
0.621	1.5708419556219264e-10
0.635	1.759460703815916e-10
0.662	2.16399984309255e-10
0.723	3.274687421863344e-10
0.724	3.294739276268916e-10
0.756	3.9950272507694626e-10
0.757	4.019321622693505e-10
0.765	4.2074825462237003e-10
0.795	4.963281709783582e-10
0.801	5.125053773332713e-10
0.873	7.291468625896565e-10
0.996	1.2075037549352199e-09
1.004	1.243539769193752e-09
1.038	1.4028668504518476e-09
1.05	1.462120228464098e-09
1.167	2.1048064615445814e-09
1.205	2.3386479654157963e-09
1.246	2.602615105714311e-09
1.274	2.789999854052319e-09
1.365	3.4307749433775396e-09
1.494	4.414862981082924e-09
1.562	4.962488866678113e-09
1.596	5.239703457713028e-09
1.766	6.699028581504361e-09
1.797	6.976719475444158e-09
1.988	8.743024901553201e-09
2.112	9.932591671184306e-09
2.185	1.063334913289925e-08
