0.4971	5.191917370369982e-11
0.563	1.0868271341786775e-10
0.569	1.151781777930343e-10
0.6006	1.5381527161144354e-10
0.604	1.5838753686611829e-10
0.6103	1.6715128965502703e-10
0.621	1.8260070748755653e-10
0.635	2.040631998507274e-10
0.662	2.499485795559555e-10
0.723	3.749386774122276e-10
0.724	3.7717211437076894e-10
0.756	4.5570615396265674e-10
0.757	4.5810963900313056e-10
0.765	4.79400698415245e-10
0.795	5.63173791950916e-10
0.801	5.811535913040612e-10
0.873	8.201250214618724e-10
0.996	1.3426243182286102e-09
1.004	1.3817462029007493e-09
1.038	1.5544595589912346e-09
1.05	1.618561356253712e-09
1.167	2.3112112316795967e-09
1.205	2.5622650929430966e-09
1.246	2.845206977779288e-09
1.274	3.0458602393402857e-09
1.365	3.731386131518972e-09
1.494	4.783445027963742e-09
1.562	5.369060594573444e-09
1.596	5.665381115220715e-09
1.766	7.227607321950794e-09
1.797	7.524734210776328e-09
1.988	9.416815092367943e-09
2.112	1.069210946694471e-08
2.185	1.1446415354460437e-08
