0.4971	5.202115467116109e-11
0.563	1.0869262473126022e-10
0.569	1.1512874215704439e-10
0.6006	1.5372960850003482e-10
0.604	1.5821755505658685e-10
0.6103	1.6697012111535075e-10
0.621	1.8240145583124132e-10
0.635	2.0373290871517723e-10
0.662	2.4955422463294174e-10
0.723	3.744391401462893e-10
0.724	3.764447398222188e-10
0.756	4.546159367534904e-10
0.757	4.5730051811029157e-10
0.765	4.785752388790488e-10
0.795	5.620790261761678e-10
0.801	5.800048891470744e-10
0.873	8.18545372967122e-10
0.996	1.3400722886905838e-09
1.004	1.3791691092121819e-09
1.038	1.5515498952300775e-09
1.05	1.6156127201347e-09
1.167	2.3072576138120665e-09
1.205	2.557971955707397e-09
1.246	2.8405316802172064e-09
1.274	3.040816972893857e-09
1.365	3.725990465777952e-09
1.494	4.7767652759153196e-09
1.562	5.36209298569247e-09
1.596	5.658282324608918e-09
1.766	7.219210273593445e-09
1.797	7.51546336136909e-09
1.988	9.40662696078704e-09
2.112	1.068136437893339e-08
2.185	1.1435369632222108e-08
