0.4971	5.252202242524672e-11
0.563	1.0967215842667836e-10
0.569	1.1621248923827473e-10
0.6006	1.5510836850779331e-10
0.604	1.5962902123817825e-10
0.6103	1.6844417006258925e-10
0.621	1.839824914566837e-10
0.635	2.055651802142579e-10
0.662	2.5170166424324833e-10
0.723	3.7711646408958104e-10
0.724	3.793593562215541e-10
0.756	4.579470827124026e-10
0.757	4.60644337783686e-10
0.765	4.817245444620735e-10
0.795	5.659296503559304e-10
0.801	5.839378829364091e-10
0.873	8.235225565040946e-10
0.996	1.3471122242985258e-09
1.004	1.3863343308684145e-09
1.038	1.5593661685437165e-09
1.05	1.623498237857558e-09
1.167	2.3173639190637168e-09
1.205	2.5687248096431348e-09
1.246	2.852223264391733e-09
1.274	3.053004762943382e-09
1.365	3.7394518303695165e-09
1.494	4.793284907476837e-09
1.562	5.379360437705131e-09
1.596	5.676133464988373e-09
1.766	7.239984823638172e-09
1.797	7.537516694863547e-09
1.988	9.432117622126994e-09
2.112	1.07090649162027e-08
2.185	1.1464332450081845e-08
