0.4971	5.175336815642694e-11
0.563	1.0837386032382504e-10
0.569	1.1481805519067386e-10
0.6006	1.5340675803383522e-10
0.604	1.5790072509097567e-10
0.6103	1.6666652858552147e-10
0.621	1.8212370302012943e-10
0.635	2.034948632210599e-10
0.662	2.4941340223559924e-10
0.723	3.7416787030468566e-10
0.724	3.7640440448680147e-10
0.756	4.544630985206124e-10
0.757	4.5715312607000804e-10
0.765	4.781584963494927e-10
0.795	5.618867316859053e-10
0.801	5.797975567449342e-10
0.873	8.182611508798885e-10
0.996	1.3396915220833494e-09
1.004	1.3787045686537816e-09
1.038	1.551047340380011e-09
1.05	1.6150102441964773e-09
1.167	2.306142501887481e-09
1.205	2.5568628103964566e-09
1.246	2.8391869852897813e-09
1.274	3.039460975568802e-09
1.365	3.723927907848158e-09
1.494	4.773981790538536e-09
1.562	5.358580596841738e-09
1.596	5.654627728072638e-09
1.766	7.214072165839623e-09
1.797	7.5108943463843e-09
1.988	9.400152025156573e-09
2.112	1.06740873385123e-08
2.185	1.1426411316705772e-08
