0.4971	4.24991571006358e-11
0.563	9.050138596129499e-11
0.569	9.604889366275796e-11
0.6006	1.292708199926059e-10
0.604	1.3313731584768513e-10
0.6103	1.4077887161011542e-10
0.621	1.5413733127328893e-10
0.635	1.727620481214808e-10
0.662	2.127298907229728e-10
0.723	3.2283255635899676e-10
0.724	3.2482019393698524e-10
0.756	3.9422079882271603e-10
0.757	3.9663097858791246e-10
0.765	4.155972794210233e-10
0.795	4.903556509185517e-10
0.801	5.064470922983265e-10
0.873	7.216702496813518e-10
0.996	1.1976209668262377e-09
1.004	1.2334745424710824e-09
1.038	1.3921504456210216e-09
1.05	1.4511262558377153e-09
1.167	2.091433104986518e-09
1.205	2.324618873031751e-09
1.246	2.5876321650844338e-09
1.274	2.7743559325286086e-09
1.365	3.413335484609531e-09
1.494	4.394368229844545e-09
1.562	4.940955086566192e-09
1.596	5.217397689629164e-09
1.766	6.672782468396379e-09
1.797	6.94974750862556e-09
1.988	8.711566811378671e-09
2.112	9.898206496585966e-09
2.185	1.0597263899600952e-08
