0.4971	5.241987183922045e-11
0.563	1.0942553627247231e-10
0.569	1.1590633105861554e-10
0.6006	1.5469417896289076e-10
0.604	1.5920995813414398e-10
0.6103	1.6801673968399479e-10
0.621	1.835429959304834e-10
0.635	2.0500453590533233e-10
0.662	2.509616140450637e-10
0.723	3.7626580663267913e-10
0.724	3.7828040565403807e-10
0.756	4.567867090261985e-10
0.757	4.594825254782761e-10
0.765	4.805443111178361e-10
0.795	5.644786693737705e-10
0.801	5.824321419551751e-10
0.873	8.214029535826568e-10
0.996	1.343742516365716e-09
1.004	1.3828172039296951e-09
1.038	1.5554236271856965e-09
1.05	1.61948149092694e-09
1.167	2.3115790233090605e-09
1.205	2.562632326994216e-09
1.246	2.8453266865467985e-09
1.274	3.0458602156331434e-09
1.365	3.731210404695043e-09
1.494	4.782626687109507e-09
1.562	5.367991183328199e-09
1.596	5.664425951772231e-09
1.766	7.225940005883735e-09
1.797	7.523156399193786e-09
1.988	9.414957547914965e-09
2.112	1.0690639640916731e-08
2.185	1.1444008032769388e-08
