0.4971	4.283619017106215e-11
0.563	9.111555835629533e-11
0.569	9.66374493178098e-11
0.6006	1.2999676513317562e-10
0.604	1.3395828364762058e-10
0.6103	1.415488143977295e-10
0.621	1.549565010381343e-10
0.635	1.736464409935815e-10
0.662	2.1374524563460402e-10
0.723	3.241582002414978e-10
0.724	3.259171705032934e-10
0.756	3.9572197898748263e-10
0.757	3.981375357068541e-10
0.765	4.1683326559771964e-10
0.795	4.919174845660077e-10
0.801	5.080367826544666e-10
0.873	7.235287684378898e-10
0.996	1.1998694178125933e-09
1.004	1.2357499981568683e-09
1.038	1.3944036333294893e-09
1.05	1.4534111595478116e-09
1.167	2.093983373657958e-09
1.205	2.3269906706987008e-09
1.246	2.5900337722066474e-09
1.274	2.776771362066042e-09
1.365	3.4157556536855463e-09
1.494	4.396696414949328e-09
1.562	4.942594376139649e-09
1.596	5.218941734672628e-09
1.766	6.674588724719397e-09
1.797	6.95147008618901e-09
1.988	8.712673594385422e-09
2.112	9.89750991421476e-09
2.185	1.0597583338068582e-08
