0.4971	5.145290178525924e-11
0.563	1.0778315300809468e-10
0.569	1.141854172392711e-10
0.6006	1.5259733896390568e-10
0.604	1.5706412525694052e-10
0.6103	1.6577647068484445e-10
0.621	1.8123526243017952e-10
0.635	2.0248820777035837e-10
0.662	2.481513837079295e-10
0.723	3.724327458523718e-10
0.724	3.746580028039003e-10
0.756	4.526181139931261e-10
0.757	4.5529653559610434e-10
0.765	4.762146525481545e-10
0.795	5.597040946184177e-10
0.801	5.775828948600762e-10
0.873	8.155382046791409e-10
0.996	1.3360456278032225e-09
1.004	1.3750681757487812e-09
1.038	1.5471278218427502e-09
1.05	1.6110748163969144e-09
1.167	2.3015419651512647e-09
1.205	2.552073196192416e-09
1.246	2.8342234132048706e-09
1.274	3.0342257055271522e-09
1.365	3.7184700277700536e-09
1.494	4.767902651707065e-09
1.562	5.352516961758037e-09
1.596	5.648354175631774e-09
1.766	7.207495182082881e-09
1.797	7.504169079063207e-09
1.988	9.392578826029205e-09
2.112	1.066712998568174e-08
2.185	1.1419276181209646e-08
