0.4971	4.3027363101500905e-11
0.563	9.130871298312612e-11
0.569	9.68705614849905e-11
0.6006	1.301518586745313e-10
0.604	1.3410190977516227e-10
0.6103	1.4175515508418815e-10
0.621	1.5513159538807456e-10
0.635	1.737719032473599e-10
0.662	2.138906151437289e-10
0.723	3.2398628154480437e-10
0.724	3.2597184314641875e-10
0.756	3.9559995816242405e-10
0.757	3.980081103508955e-10
0.765	4.1696605064659296e-10
0.795	4.917527564809819e-10
0.801	5.078728992025715e-10
0.873	7.23181504921734e-10
0.996	1.1992008883567662e-09
1.004	1.235020373517652e-09
1.038	1.3936642698576973e-09
1.05	1.4525804258766596e-09
1.167	2.092977660096531e-09
1.205	2.3259527074469675e-09
1.246	2.5889887141409956e-09
1.274	2.7755445679985765e-09
1.365	3.4146748318602522e-09
1.494	4.395419780739445e-09
1.562	4.9415888634621785e-09
1.596	5.217808575557537e-09
1.766	6.672785222566346e-09
1.797	6.949539204845884e-09
1.988	8.70993204279084e-09
2.112	9.895547430726065e-09
2.185	1.0595406229123255e-08
