0.4971	5.0993828068630325e-11
0.563	1.0701221016184804e-10
0.569	1.1338625509533914e-10
0.6006	1.5164400762888218e-10
0.604	1.5609365409860143e-10
0.6103	1.6477382614454965e-10
0.621	1.8008182125650452e-10
0.635	2.0136055858294423e-10
0.662	2.4688167448445234e-10
0.723	3.708349564784251e-10
0.724	3.7305571879059527e-10
0.756	4.508402501505275e-10
0.757	4.532251300991231e-10
0.765	4.743866542917923e-10
0.795	5.57527068624501e-10
0.801	5.753648785653053e-10
0.873	8.127684245453174e-10
0.996	1.3322242884078995e-09
1.004	1.371178686381337e-09
1.038	1.5429447963980159e-09
1.05	1.6066584240733303e-09
1.167	2.2961806561935488e-09
1.205	2.5461246713377014e-09
1.246	2.827838129659844e-09
1.274	3.0275334892421407e-09
1.365	3.7104001177162557e-09
1.494	4.75856584076136e-09
1.562	5.341767456079859e-09
1.596	5.637117430770287e-09
1.766	7.193658680261737e-09
1.797	7.489837540217079e-09
1.988	9.375053456429724e-09
2.112	1.0647411315641515e-08
2.185	1.1398242478106963e-08
