0.4971	4.2733833941789375e-11
0.563	9.088793201680348e-11
0.569	9.64393203244395e-11
0.6006	1.2966703740808603e-10
0.604	1.33612012450585e-10
0.6103	1.4117087277164908e-10
0.621	1.54615820986645e-10
0.635	1.7323696686102764e-10
0.662	2.1332129968260265e-10
0.723	3.2359023499093206e-10
0.724	3.255772220448601e-10
0.756	3.952468377666912e-10
0.757	3.9736136415473375e-10
0.765	4.1631574337096956e-10
0.795	4.912428545436738e-10
0.801	5.073671380490559e-10
0.873	7.228095293238969e-10
0.996	1.1991924978944798e-09
1.004	1.2351511287676315e-09
1.038	1.3939173780310413e-09
1.05	1.4528783352262188e-09
1.167	2.093968926534326e-09
1.205	2.3271362695151766e-09
1.246	2.5903846243684055e-09
1.274	2.777087025694084e-09
1.365	3.416700208180435e-09
1.494	4.398658621228269e-09
1.562	4.944670885686294e-09
1.596	5.221707730435778e-09
1.766	6.6777998291847834e-09
1.797	6.954758383617182e-09
1.988	8.716415238457797e-09
2.112	9.902849795452114e-09
2.185	1.0603183187863834e-08
