0.4971	4.331951783690011e-11
0.563	9.17940989974041e-11
0.569	9.737099138482425e-11
0.6006	1.3080478154599878e-10
0.604	1.3476501996150982e-10
0.6103	1.4243748850353e-10
0.621	1.5584643741755738e-10
0.635	1.7452692362850065e-10
0.662	2.1485666602577533e-10
0.723	3.25392694793051e-10
0.724	3.273824746747738e-10
0.756	3.9716283005445665e-10
0.757	3.9928264487749123e-10
0.765	4.182601036692569e-10
0.795	4.934504842004079e-10
0.801	5.095553888488266e-10
0.873	7.253813926547202e-10
0.996	1.2021864371951468e-09
1.004	1.2381476274323138e-09
1.038	1.3970393559310537e-09
1.05	1.4559984404255636e-09
1.167	2.097086085887904e-09
1.205	2.33038929953541e-09
1.246	2.5937960278508274e-09
1.274	2.7804246158140915e-09
1.365	3.4197116218010796e-09
1.494	4.401542946308428e-09
1.562	4.947218273168136e-09
1.596	5.224063817648133e-09
1.766	6.679057393828768e-09
1.797	6.955787964471777e-09
1.988	8.717011763679282e-09
2.112	9.902483078824516e-09
2.185	1.0600800500790703e-08
