0.4971	4.3261291359815446e-11
0.563	9.164121449720306e-11
0.569	9.721506760484045e-11
0.6006	1.3056599434685e-10
0.604	1.3444537805528182e-10
0.6103	1.4210853010303587e-10
0.621	1.5550226725966952e-10
0.635	1.7416573182046205e-10
0.662	2.1433333430032343e-10
0.723	3.245603246028766e-10
0.724	3.265482100325029e-10
0.756	3.962607442354296e-10
0.757	3.9837763168090143e-10
0.765	4.1734178847852414e-10
0.795	4.922294115168059e-10
0.801	5.083184628409234e-10
0.873	7.236022827779056e-10
0.996	1.19953735697248e-09
1.004	1.2353601267163737e-09
1.038	1.3938865203820667e-09
1.05	1.4528022184463802e-09
1.167	2.0929877978114794e-09
1.205	2.325938591715364e-09
1.246	2.5886671088289154e-09
1.274	2.7751795836953604e-09
1.365	3.413768523079339e-09
1.494	4.3941261203503644e-09
1.562	4.940068210540682e-09
1.596	5.216169411362267e-09
1.766	6.6704933650506964e-09
1.797	6.9471188196483e-09
1.988	8.706656104329992e-09
2.112	9.891660666301317e-09
2.185	1.05897211475296e-08
