0.4971	4.292207265076508e-11
0.563	9.124698103284114e-11
0.569	9.681223190405126e-11
0.6006	1.301892583405915e-10
0.604	1.3414439285226876e-10
0.6103	1.4172295838906625e-10
0.621	1.552004683278974e-10
0.635	1.7386366817730343e-10
0.662	2.1402885814154563e-10
0.723	3.2446034188746517e-10
0.724	3.264491620163138e-10
0.756	3.961885759977742e-10
0.757	3.9860022087060935e-10
0.765	4.175864636501737e-10
0.795	4.925546418558204e-10
0.801	5.086991412060149e-10
0.873	7.24471256581036e-10
0.996	1.2014835598436687e-09
1.004	1.237465934008629e-09
1.038	1.3963240851338094e-09
1.05	1.4554550951324869e-09
1.167	2.097023103655398e-09
1.205	2.3305180742355893e-09
1.246	2.5938709255737483e-09
1.274	2.780638199864773e-09
1.365	3.420419995731483e-09
1.494	4.402533201583515e-09
1.562	4.949188502636341e-09
1.596	5.226273182299897e-09
1.766	6.682553121870991e-09
1.797	6.959533297194029e-09
1.988	8.722381309196153e-09
2.112	9.908973028976285e-09
2.185	1.0607959835107244e-08
