0.4971	5.142150780729904e-11
0.563	1.077882227642893e-10
0.569	1.1424651744148177e-10
0.6006	1.5267627991533802e-10
0.604	1.5714454133720565e-10
0.6103	1.6594642469734056e-10
0.621	1.8132216695818368e-10
0.635	2.0257834326602164e-10
0.662	2.4838168232744963e-10
0.723	3.7293766261194663e-10
0.724	3.7493705996644147e-10
0.756	4.5319217994851323e-10
0.757	4.555857648468421e-10
0.765	4.768069233700473e-10
0.795	5.60317227872585e-10
0.801	5.782056566858847e-10
0.873	8.164821153366127e-10
0.996	1.3377208571425423e-09
1.004	1.3767714518919945e-09
1.038	1.5490701492705873e-09
1.05	1.6130640391372339e-09
1.167	2.3045525511692093e-09
1.205	2.555294954118256e-09
1.246	2.837918116956261e-09
1.274	3.038096155956949e-09
1.365	3.722913204364085e-09
1.494	4.774055367421189e-09
1.562	5.3592254676172275e-09
1.596	5.655338642128627e-09
1.766	7.215891341604773e-09
1.797	7.51282591551963e-09
1.988	9.403816626954837e-09
2.112	1.067846011900267e-08
2.185	1.143241921691478e-08
