0.4971	4.3828225971243786e-11
0.563	9.289205498219965e-11
0.569	9.851492084629389e-11
0.6006	1.3232731847273327e-10
0.604	1.3627448462201295e-10
0.6103	1.4398748213980996e-10
0.621	1.5761124971241585e-10
0.635	1.7649140958070272e-10
0.662	2.1706410118617983e-10
0.723	3.2838320018910956e-10
0.724	3.3039935900012125e-10
0.756	4.0080524490103275e-10
0.757	4.02949813584175e-10
0.765	4.22169797509253e-10
0.795	4.976128164772191e-10
0.801	5.138239738102436e-10
0.873	7.307739449501647e-10
0.996	1.209673116694667e-09
1.004	1.2457018934892074e-09
1.038	1.4051020455080642e-09
1.05	1.464374934545453e-09
1.167	2.107309016653745e-09
1.205	2.3411347260439594e-09
1.246	2.605029057810893e-09
1.274	2.7924152609897867e-09
1.365	3.4330166585211386e-09
1.494	4.417249119935708e-09
1.562	4.9648039264825865e-09
1.596	5.242251109982706e-09
1.766	6.7019743133660164e-09
1.797	6.978980782434384e-09
1.988	8.7451772642546e-09
2.112	9.935263110489478e-09
2.185	1.063632090081991e-08
