0.4971	4.311091276891321e-11
0.563	9.131816072930293e-11
0.569	9.686843786765725e-11
0.6006	1.3014950947443898e-10
0.604	1.340924812912192e-10
0.6103	1.416483458145919e-10
0.621	1.550838727341139e-10
0.635	1.736879802049221e-10
0.662	2.1372451829433154e-10
0.723	3.235709787423937e-10
0.724	3.2555155605833383e-10
0.756	3.9501027643190103e-10
0.757	3.9741203260883436e-10
0.765	4.1632242286033823e-10
0.795	4.90994798984513e-10
0.801	5.07036970188889e-10
0.873	7.219114913646909e-10
0.996	1.1969544167053563e-09
1.004	1.2328043180899419e-09
1.038	1.391088516502017e-09
1.05	1.4498702436334975e-09
1.167	2.0889988740849056e-09
1.205	2.321454702224985e-09
1.246	2.5839008364958637e-09
1.274	2.7703396044886758e-09
1.365	3.4077154953074045e-09
1.494	4.386724972646893e-09
1.562	4.931700065958281e-09
1.596	5.207312647624682e-09
1.766	6.659060784710048e-09
1.797	6.935195108845588e-09
1.988	8.6927494177442e-09
2.112	9.875827151542084e-09
2.185	1.0572754880065309e-08
