0.4971	4.307965630039468e-11
0.563	9.155439380434831e-11
0.569	9.711340815261117e-11
0.6006	1.305598831929505e-10
0.604	1.3454660187631758e-10
0.6103	1.421857051542853e-10
0.621	1.5558566328088527e-10
0.635	1.743911407764141e-10
0.662	2.1461161994490928e-10
0.723	3.2528858644404117e-10
0.724	3.2729225910464177e-10
0.756	3.9725399239684117e-10
0.757	3.9938391463168634e-10
0.765	4.184892095563894e-10
0.795	4.935697267639819e-10
0.801	5.097326366808081e-10
0.873	7.257969824491625e-10
0.996	1.2031926363545257e-09
1.004	1.2392260639019132e-09
1.038	1.3981674198266929e-09
1.05	1.4572766502396503e-09
1.167	2.099278792746367e-09
1.205	2.3329239764380273e-09
1.246	2.5964007664304615e-09
1.274	2.7835078937293797e-09
1.365	3.423634221992406e-09
1.494	4.406880804014755e-09
1.562	4.954572681211321e-09
1.596	5.231209195240804e-09
1.766	6.69085141762169e-09
1.797	6.9686392790561395e-09
1.988	8.734630356728015e-09
2.112	9.923416309749774e-09
2.185	1.0625867184561464e-08
