0.4971	5.1511576553281444e-11
0.563	1.0785975736182143e-10
0.569	1.1431782919340212e-10
0.6006	1.5274668945640203e-10
0.604	1.572149564497771e-10
0.6103	1.6601641973462698e-10
0.621	1.8139182050141186e-10
0.635	2.0264766142810084e-10
0.662	2.4831071207829574e-10
0.723	3.7278228306887807e-10
0.724	3.7500791359241813e-10
0.756	4.529817702581368e-10
0.757	4.5566013578609506e-10
0.765	4.765803223487579e-10
0.795	5.6021520746668e-10
0.801	5.781360576908846e-10
0.873	8.162431572745859e-10
0.996	1.3371720052247021e-09
1.004	1.3762032931665732e-09
1.038	1.5484155523711055e-09
1.05	1.6123768354929776e-09
1.167	2.303308423693207e-09
1.205	2.55388974408355e-09
1.246	2.8360842793566715e-09
1.274	3.036375855416503e-09
1.365	3.7207375177962947e-09
1.494	4.770723895318028e-09
1.562	5.355431576103442e-09
1.596	5.651309531021045e-09
1.766	7.210607477567187e-09
1.797	7.507299410786731e-09
1.988	9.396729969323787e-09
2.112	1.0671420157227457e-08
2.185	1.1423638084179554e-08
