0.4971	5.124513483415176e-11
0.563	1.0737299906208462e-10
0.569	1.1379743389060984e-10
0.6006	1.520240512225633e-10
0.604	1.5654943298189885e-10
0.6103	1.652232368390603e-10
0.621	1.8051648443635796e-10
0.635	2.0176727610315624e-10
0.662	2.4735201076762835e-10
0.723	3.7131242552723446e-10
0.724	3.735291036592673e-10
0.756	4.514671946936774e-10
0.757	4.53851114879656e-10
0.765	4.749866859523513e-10
0.795	5.581979756699852e-10
0.801	5.760539883791795e-10
0.873	8.135917871937035e-10
0.996	1.3333082688929052e-09
1.004	1.372338907007776e-09
1.038	1.5442233937250895e-09
1.05	1.6080254980527958e-09
1.167	2.2978472835896356e-09
1.205	2.5481182208579997e-09
1.246	2.8299958809819025e-09
1.274	3.0296472884017124e-09
1.365	3.7133397240440735e-09
1.494	4.761947767170478e-09
1.562	5.345708014702761e-09
1.596	5.6411076090843384e-09
1.766	7.1986158141595135e-09
1.797	7.494870388081244e-09
1.988	9.381530310011274e-09
2.112	1.0654361625626049e-08
2.185	1.1405480692536845e-08
