0.4971	4.432904490928776e-11
0.563	9.357415667938825e-11
0.569	9.926009215379084e-11
0.6006	1.3312610842155374e-10
0.604	1.3715732671522662e-10
0.6103	1.4488271653046458e-10
0.621	1.5852450437686923e-10
0.635	1.7742329811366436e-10
0.662	2.1801921370066266e-10
0.723	3.295323556110264e-10
0.724	3.315476042670422e-10
0.756	4.019394351447573e-10
0.757	4.043808646720861e-10
0.765	4.2329496929483774e-10
0.795	4.989587054296793e-10
0.801	5.152076288364725e-10
0.873	7.322585066105357e-10
0.996	1.2114125734612938e-09
1.004	1.2475448615942047e-09
1.038	1.4068964981027937e-09
1.05	1.466288206212134e-09
1.167	2.109398324391975e-09
1.205	2.343406176560758e-09
1.246	2.6075283110763515e-09
1.274	2.7948959386349295e-09
1.365	3.4361910563683426e-09
1.494	4.4205255944781456e-09
1.562	4.968131198776973e-09
1.596	5.24559909155027e-09
1.766	6.7062726166801325e-09
1.797	6.983340042620703e-09
1.988	8.751044958765575e-09
2.112	9.94024594815866e-09
2.185	1.064146148200642e-08
