0.4971	4.24205245509288e-11
0.563	9.020362893640046e-11
0.569	9.571224726377443e-11
0.6006	1.287610470515818e-10
0.604	1.3267867106749966e-10
0.6103	1.4018535650338605e-10
0.621	1.535378471716811e-10
0.635	1.7203191923696838e-10
0.662	2.1184638724811297e-10
0.723	3.211674178059036e-10
0.724	3.2314005453374845e-10
0.756	3.923109138347364e-10
0.757	3.9470435614285807e-10
0.765	4.135417004691277e-10
0.795	4.879372266750147e-10
0.801	5.039223691978932e-10
0.873	7.181143965203176e-10
0.996	1.1919645870441192e-09
1.004	1.227621373818396e-09
1.038	1.385559473082912e-09
1.05	1.4443579564459802e-09
1.167	2.082157774466567e-09
1.205	2.3144757666896307e-09
1.246	2.57654620130444e-09
1.274	2.762731286471108e-09
1.365	3.3993004336088162e-09
1.494	4.377211712478431e-09
1.562	4.921630092629615e-09
1.596	5.196975608024472e-09
1.766	6.647427824596618e-09
1.797	6.923335102226745e-09
1.988	8.679566546024486e-09
2.112	9.861838044041449e-09
2.185	1.0558315717674362e-08
