0.4971	4.310958116247223e-11
0.563	9.151593101596983e-11
0.569	9.70914213061376e-11
0.6006	1.3052667595672083e-10
0.604	1.344883596680507e-10
0.6103	1.4207948061342595e-10
0.621	1.5557870829380545e-10
0.635	1.7427117584019808e-10
0.662	2.144971711941825e-10
0.723	3.2485596958282106e-10
0.724	3.268457995326785e-10
0.756	3.9661935436644215e-10
0.757	3.9903206928363557e-10
0.765	4.1802691544692864e-10
0.795	4.930648513551929e-10
0.801	5.091777769947421e-10
0.873	7.2496754020422e-10
0.996	1.2017445760311384e-09
1.004	1.2377216613089646e-09
1.038	1.3965561549126205e-09
1.05	1.4555380325471387e-09
1.167	2.096713398429414e-09
1.205	2.330114058802067e-09
1.246	2.5933589096055913e-09
1.274	2.7800490225605338e-09
1.365	3.419174983287478e-09
1.494	4.400725934506229e-09
1.562	4.947059237711543e-09
1.596	5.223344931707893e-09
1.766	6.6793677497526056e-09
1.797	6.955294894489074e-09
1.988	8.716768851969009e-09
2.112	9.902406987064555e-09
2.185	1.0600820995835856e-08
