0.4971	4.3370781154108084e-11
0.563	9.187730998741236e-11
0.569	9.745904441901817e-11
0.6006	1.3085109377270472e-10
0.604	1.3481306692669677e-10
0.6103	1.4248912693017498e-10
0.621	1.5590502046990763e-10
0.635	1.7459677536654886e-10
0.662	2.1495623813862566e-10
0.723	3.2537745819845783e-10
0.724	3.2736800502354e-10
0.756	3.9717919975999326e-10
0.757	3.9959265547450766e-10
0.765	4.1828769070236765e-10
0.795	4.935634316830237e-10
0.801	5.096812017343087e-10
0.873	7.255369668275594e-10
0.996	1.2027234070387418e-09
1.004	1.2386097901993307e-09
1.038	1.3975367573109863e-09
1.05	1.456694182203336e-09
1.167	2.098367922833625e-09
1.205	2.331720919879837e-09
1.246	2.5954447588892887e-09
1.274	2.7823059762101487e-09
1.365	3.4224390859297378e-09
1.494	4.4046511313796855e-09
1.562	4.951608769687417e-09
1.596	5.2282218649784436e-09
1.766	6.686056401441284e-09
1.797	6.963222617085191e-09
1.988	8.726196537229252e-09
2.112	9.913527491457309e-09
2.185	1.061439059038412e-08
