,Unnamed: 0,BU,CT,IE,fuelType,TOT_SF,TOT_GSRC,TOT_A,TOT_H,H1,H2,H3,He3,He4,Li6,Li7,Be9,B10,B11,C12,N14,N15,O16,O17,Ga69,Ga71,Ge70,Ge72,Ge73,Ge74,Ge76,As74,As75,Se74,Se76,Se77,Se78,Se79,Se80,Se82,Br79,Br81,Kr78,Kr80,Kr82,Kr83,Kr84,Kr85,Kr86,Rb85,Rb86,Rb87,Sr84,Sr86,Sr87,Sr88,Sr89,Sr90,Y89,Y90,Y91,Zr90,Zr91,Zr92,Zr93,Zr94,Zr95,Zr96,Nb93,Nb94,Nb95,Mo92,Mo94,Mo95,Mo96,Mo97,Mo98,Mo99,Mo100,Tc99,Ru98,Ru99,Ru100,Ru101,Ru102,Ru103,Ru104,Ru105,Ru106,Rh103,Rh105,Pd102,Pd104,Pd105,Pd106,Pd107,Pd108,Pd110,Ag107,Ag109,Ag111,Ag110m,Cd106,Cd108,Cd110,Cd111,Cd112,Cd113,Cd114,Cd115,Cd116,Cd115m,In113,In115,Sn112,Sn113,Sn114,Sn115,Sn116,Sn117,Sn118,Sn119,Sn120,Sn122,Sn123,Sn124,Sn125,Sn126,Sb121,Sb123,Sb124,Sb125,Sb126,Te120,Te122,Te123,Te124,Te125,Te126,Te127,Te128,Te129,Te130,Te132,Te127m,Te129m,I127,I129,I130,I131,I135,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe133,Xe134,Xe135,Xe136,Cs133,Cs134,Cs135,Cs136,Cs137,Ba132,Ba133,Ba134,Ba135,Ba136,Ba137,Ba138,Ba140,La138,La139,La140,Ce138,Ce139,Ce140,Ce141,Ce142,Ce143,Ce144,Pr141,Pr142,Pr143,Nd142,Nd143,Nd144,Nd145,Nd146,Nd147,Nd148,Nd150,Pm147,Pm148,Pm149,Pm151,Pm148m,Sm144,Sm147,Sm148,Sm149,Sm150,Sm151,Sm152,Sm153,Sm154,Eu151,Eu152,Eu153,Eu154,Eu155,Eu156,Eu157,Gd152,Gd153,Gd154,Gd155,Gd156,Gd157,Gd158,Gd160,Tb159,Tb160,Dy156,Dy158,Dy160,Dy161,Dy162,Dy163,Dy164,Ho165,Ho166m,Er162,Er164,Er166,Er167,Er168,Er170,U232,U233,U234,U235,U236,U237,U238,U239,U240,U241,Np235,Np236,Np237,Np238,Np239,Pu236,Pu237,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Pu244,Am241,Am242,Am243,Am244,Am242m,Am244m,Cm240,Cm241,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Cm250,Cf249,Cf250,Cf251,Cf252,Cf253,Cf254
0,4750,23.0,3102.5,1.5,UOX,346.691,14221700000.0,56538300000.0,0.00403134,1.1638779112920801e-08,1.39342692647612e-09,1.0685752661176302e-12,6.747982777292979e-13,4.88460716129136e-06,6.885919059553909e-17,6.24492185140026e-20,1.0748702076495399e-12,2.13580254398429e-24,4.65935402234403e-16,1.2753899877968702e-08,1.5517831395538e-12,1.5941812628762697e-09,0.0468378547223203,1.9462516706103997e-08,7.24319884468374e-16,4.64065283936605e-13,1.48794902965698e-17,6.814106574818151e-10,1.48554808272168e-09,3.4046075182340505e-09,1.74600791346115e-08,1.66231914080725e-14,7.365212994390669e-09,4.2610820650827796e-19,1.9988105964297502e-10,3.93151646977614e-08,1.10545775909587e-07,2.2533382745879604e-07,5.85546217578403e-07,1.47304310941628e-06,4.68172720042035e-11,9.744368693411859e-07,4.7909525470858297e-20,4.09286263037735e-12,2.6924451832372003e-08,1.74309445936606e-06,4.7247003916911595e-06,5.742541616398349e-07,7.07108865103683e-06,4.25135491259518e-06,6.385406264140839e-60,9.37385712464216e-06,8.337894807594409e-15,1.44510237243105e-08,1.16459612038353e-10,1.26477879585825e-05,3.46104843677185e-25,1.5921517328047197e-05,1.66857423482966e-05,4.1369927248234795e-09,1.78842334065507e-22,4.40922822418611e-06,2.19044165348333e-05,2.39907891128158e-05,2.6742858503594602e-05,2.9129184945625395e-05,7.267417624850609e-21,3.08268736368713e-05,1.84094416919465e-11,6.29595487059618e-11,8.74845976470629e-21,4.629743143268e-19,1.3652730143549902e-10,2.92573381608172e-05,1.22249829368125e-06,2.31162073588648e-05,3.1981392272897e-05,0.0,3.6287276832322995e-05,3.11658231364984e-05,9.311892646057979e-17,2.0494341220664003e-09,3.21958913680043e-06,3.07024619326078e-05,3.1393784757227696e-05,3.4237202033715e-30,2.51303732235303e-05,0.0,2.4989916474898902e-08,2.11635067027112e-05,0.0,9.888865735583349e-19,7.55774747546366e-06,1.83641063495548e-05,1.71005220776714e-05,1.07662104308585e-05,7.25877831003181e-06,2.3121822020435698e-06,1.0902278691516e-11,3.71869930476278e-06,8.898087639240097e-134,6.61560398059476e-12,2.92798025731873e-20,2.58105254611555e-11,1.49886902781845e-06,1.1097487089112e-06,5.9017123273579e-07,5.516338069123961e-09,6.85917355060233e-07,0.0,2.5248953251430803e-07,1.08712936953544e-30,3.32156563548182e-10,1.02105201737439e-07,2.3682596765505498e-20,1.10524261929188e-25,2.0362197298566602e-11,1.1802320120844799e-08,1.39746059403895e-07,2.23959502948632e-07,2.1931641163383897e-07,2.08267314019235e-07,2.07545212084835e-07,2.36996730324056e-07,4.90798523841791e-16,3.91044782851748e-07,4.992916860365509e-106,8.038814237949099e-07,2.0957481522517898e-07,2.61570611994769e-07,3.76387128243698e-25,4.48005737139123e-08,3.82086127872468e-14,3.5502173487683406e-17,1.1680946304238702e-08,9.33353293783258e-11,6.6534876372666604e-09,4.5931246546695004e-07,2.0621421926414498e-08,5.92845540099527e-19,3.0505957520636002e-06,0.0,1.1517369346828099e-05,3.536236241027208e-294,1.6934128463886598e-16,9.95269346318818e-36,1.79188955123994e-06,5.31798815227425e-06,0.0,1.8611541435420493e-123,0.0,3.82143095542336e-12,7.66441872736537e-08,3.61844161422101e-10,2.1558249291269197e-07,1.3848679545200901e-05,3.2171186535276694e-05,2.527412564887179e-185,4.3414315336103103e-05,0.0,6.86127068292464e-05,3.3280047493280894e-05,1.8842408321981898e-07,8.46223147087984e-06,2.0820669623762e-79,2.8456691787900202e-05,5.88463720947764e-15,1.1068632653146101e-12,4.0926498786639e-06,4.6825250146535505e-09,5.06751078335545e-07,7.195073263622301e-06,3.55501847063321e-05,3.905723595223279e-80,5.57087298424433e-10,3.30117322338903e-05,0.0,4.44130564624017e-14,8.415280805101659e-13,3.2539920613596194e-05,2.85057031832247e-35,2.94897212521216e-05,0.0,5.10625953163919e-09,2.97235076496133e-05,0.0,1.0095634367918999e-75,4.6365797277659704e-07,2.0414559014918202e-05,3.30659766576022e-05,1.7333797880933498e-05,1.74212026584547e-05,1.9218220967832697e-92,9.69917941185201e-06,4.887916883882019e-06,5.61846913970323e-07,2.8646845171139095e-46,0.0,0.0,9.325554756409098e-31,1.09063115125603e-20,6.49724070522011e-06,2.66587260894339e-06,1.0057412541332099e-07,7.89687127286738e-06,3.13896353076651e-07,3.1509072090343497e-06,0.0,1.0782016320904499e-06,2.15753261887223e-08,2.59355219643398e-10,3.29440868569371e-06,2.69679813433217e-07,6.36891893769872e-08,3.834046820933779e-69,0.0,3.684722601188779e-12,5.46366767378346e-17,3.017096112526e-07,1.61877698937444e-07,2.14237769223256e-06,3.5750854256847903e-09,5.50272795591479e-07,3.54468268500197e-08,7.7888516201537e-08,2.60909258207685e-22,7.33103704641907e-18,2.46277246138722e-15,7.18259856363388e-09,1.12564538009358e-08,8.67729256605605e-09,6.02516968814647e-09,1.36623750615846e-09,2.3574260477206196e-09,2.8539476617381003e-12,5.73909846653435e-18,2.60527339123207e-16,4.24186924846306e-10,5.8211750610280305e-12,6.6218766537182396e-12,1.6381325630502697e-13,8.11902312190881e-14,2.4209166236983898e-11,1.55875888566219e-07,8.225221716340309e-05,4.3161692752503496e-05,5.864156342621701e-13,0.0225114879622373,0.0,9.74497445905877e-21,1.57167325978624e-12,9.48736356665712e-14,1.86033037083315e-11,5.65169165375502e-06,1.64952686468846e-15,1.74375613714303e-12,1.10936338585292e-14,6.391073934874589e-33,1.96543175362282e-06,0.000121476067500676,5.30594615989465e-05,1.90272951693327e-05,1.14837016315704e-05,7.420898586142799e-22,4.85248872136368e-10,1.03314085504637e-05,1.1505522116236e-13,1.99316726269197e-06,0.0,8.91678452586119e-09,0.0,5.29442660463362e-15,3.5603236701788e-42,2.38411054508762e-11,4.37962103141118e-09,3.90938644234311e-07,2.51029885629221e-08,2.08897794937848e-09,2.10008817925464e-11,9.9855226609466e-13,0.0,9.27232643442574e-20,1.88997022213027e-15,9.473336466801199e-17,3.03910220584028e-17,1.52168556775587e-18,6.53302823178734e-73,1.17019466521153e-21
1,6611,30.0,7482.5,1.5,UOX,611.297,11187800000.0,45850700000.0,0.00405214,1.60864289844334e-08,1.9422874525332898e-09,7.137927797289458e-13,1.57117971327283e-12,8.491309716104421e-06,1.22786880506267e-16,1.24260259459128e-19,1.52723665042731e-12,4.62838265045945e-24,8.86264682448199e-16,1.7696102984244798e-08,1.94379196612965e-12,2.21864467751005e-09,0.0468373853239918,2.4904860726701404e-08,1.0139599545400801e-15,6.54824129917317e-13,2.1038972296331703e-17,9.268559392308811e-10,1.97420665340094e-09,4.53078874294128e-09,2.23630920500105e-08,2.26968855294549e-14,9.50954627531635e-09,6.025772345706989e-19,3.3838205431275103e-10,4.9364594247570706e-08,1.42348966647923e-07,2.829544521145e-07,7.409214389115741e-07,1.8600699752174e-06,1.3211451291233998e-10,1.22864307875468e-06,7.21259852570488e-20,5.82252257796239e-12,4.42371653286822e-08,2.02326963665146e-06,5.99947695361292e-06,3.17005687129674e-07,8.676506177418429e-06,5.60947236744324e-06,1.4024290008108297e-130,1.14632885463113e-05,1.2145874136629999e-14,2.40338811150703e-08,1.95040252607779e-10,1.54310290600693e-05,2.8049016217085494e-51,1.42853752610315e-05,2.03053462640524e-05,3.71186315403202e-09,5.2458232274443294e-45,1.04671645953411e-05,2.6925462985765398e-05,2.9813304358918396e-05,3.3413663740249e-05,3.69581642448068e-05,1.94767881869851e-41,3.93914619560965e-05,1.0669853500724801e-10,8.69626801493264e-11,1.25357705231255e-50,7.108949843511629e-19,2.55514909565829e-10,3.6625244224516996e-05,2.15352669422736e-06,2.9754432569187e-05,4.15663686082914e-05,0.0,4.73287909714929e-05,3.93850121139087e-05,1.6007416376145603e-16,4.19469223970861e-09,5.40373949478854e-06,3.9880127630872706e-05,4.22954332342214e-05,9.797857652252299e-64,3.4841172356161895e-05,0.0,8.94214598424239e-12,2.62123099222029e-05,0.0,1.48992892747388e-18,1.27903504247873e-05,2.55184272656337e-05,2.48794571863788e-05,1.54386389703814e-05,1.06208414361215e-05,3.39518817927485e-06,3.57873829069229e-11,5.05189452286869e-06,1.0189596804446e-310,5.706838856482091e-17,4.5841237463985995e-20,5.0160896388671896e-11,2.7693339792363997e-06,1.62629777336819e-06,8.61627251703343e-07,6.1635643775700596e-09,9.66834047583835e-07,0.0,3.44944063515303e-07,3.3973991706407995e-60,5.76973304095888e-10,1.14722757854192e-07,5.4518445587655e-20,9.790229584381098e-37,4.97622619384814e-11,1.6123910737847e-08,2.1807559795080104e-07,3.0488549246991803e-07,2.98467305512424e-07,2.8197319238084604e-07,2.81524826434437e-07,3.2067475560583e-07,3.51746886462521e-26,5.28764288142361e-07,8.682914099163216e-243,1.09504797298851e-06,2.7953370800057695e-07,3.5192656593070703e-07,7.234949743826609e-47,2.70920769749178e-09,5.20478054908404e-14,5.32602148138432e-17,2.08900579612867e-08,1.92253552705859e-10,1.2097725991013201e-08,6.81817103642722e-07,2.9290918473616498e-08,5.37834680396444e-31,4.088351983195851e-06,0.0,1.5141434530909301e-05,0.0,1.5362790059342798e-28,6.165117525027638e-75,2.40257293843283e-06,7.113869968662489e-06,0.0,1.9010924334354686e-287,0.0,7.26022801415258e-12,1.41142375873303e-07,8.63140113959379e-10,3.7247996977567207e-07,1.66724959008235e-05,4.38742314474865e-05,0.0,5.64507520092314e-05,0.0,8.976554136258342e-05,4.16749532817379e-05,5.20168249685682e-09,1.1437509190101402e-05,1.691072974886169e-179,2.7979924580865504e-05,1.5109929704118202e-14,1.4196540833020901e-12,7.06546791805715e-06,1.2852372375441699e-08,8.06898746697578e-07,1.8607062200632503e-05,4.6060072502801705e-05,1.5571247406237295e-183,8.69983349969457e-10,4.25696568173497e-05,0.0,6.46903744364929e-14,1.11637792697721e-12,4.21895762974056e-05,7.97564833200909e-76,3.79327874016016e-05,0.0,1.28667346175801e-13,3.8176005253021795e-05,0.0,6.807135950504758e-173,7.92646371839274e-07,2.3919874484280398e-05,4.4302761719771396e-05,2.15559238388237e-05,2.31927925031501e-05,1.5871129985788694e-212,1.26264228560901e-05,6.5332234639868e-06,2.54795175621024e-08,9.441408860397054e-292,0.0,0.0,1.2233009732111698e-62,1.6324572527439e-20,8.01293838462688e-06,4.14014775189678e-06,1.0709769528962e-07,1.0461010027975e-05,3.33826288251815e-07,3.74980602996802e-06,0.0,1.50506707898232e-06,5.7450310481780496e-08,1.4737351384157e-10,4.48365533750941e-06,1.52985963215638e-07,1.5400504192716398e-08,8.429897310557348e-156,0.0,4.77941479662766e-12,2.60023179177307e-22,7.143379525179729e-07,3.0695942448175e-07,3.79258846571388e-06,4.76782213540476e-09,8.7107206849773e-07,5.21094627188621e-08,1.1566573592520599e-07,2.5417046734494297e-40,1.0066955704000099e-17,4.43107389631168e-15,1.3123943765411599e-08,1.61878326989037e-08,1.28018993689429e-08,9.772398307361869e-09,2.30907592771676e-09,4.422174362433909e-09,5.65492276498009e-12,8.31157709008435e-18,4.00517695662359e-16,9.73518588737856e-10,1.48637129408171e-11,2.1210998783602103e-11,2.64174872232231e-13,1.90874567150263e-13,5.836278728393099e-11,5.75111931334387e-07,5.42325572566305e-05,4.57863780260062e-05,4.03986920924332e-13,0.0223310493803668,0.0,2.42750573142946e-20,1.89152375558487e-12,1.69000415097559e-13,2.8499521755047603e-11,7.78083690924291e-06,2.1268093888819605e-15,3.5422003962106297e-12,1.52476635733866e-15,8.060511548926658e-62,3.10336894086925e-06,0.000129026600290061,6.38207193471985e-05,1.3108072208312301e-05,1.83619394461038e-05,4.80474562186394e-21,1.20877117046945e-09,2.27070425855346e-05,1.4834588623339101e-13,4.04884474123952e-06,0.0,1.1496812482542201e-08,0.0,1.29077696766807e-14,4.349276450350319e-82,3.00423458090049e-11,7.0530091598187405e-09,6.88686061272778e-07,8.710908554561071e-08,9.8866102995565e-09,1.3597260988928998e-10,8.73352379940391e-12,0.0,1.17354398405891e-18,2.5194358297909098e-14,7.731149858365019e-16,4.931284759682129e-16,1.6283178473479799e-18,1.5138562920531598e-145,4.418283334556679e-20
2,8427,37.0,4197.5,1.5,UOX,1776.13,19163900000.0,73761100000.0,0.00653626,2.0853390864848403e-08,2.51038293718105e-09,1.6650157295735301e-12,1.5514273462884399e-12,1.0699390104658e-05,1.96580510866412e-16,2.1301462641354397e-19,2.1449962774567803e-12,8.32762894458885e-24,1.4753341897494e-15,2.2789463810354702e-08,2.68344417850818e-12,2.8629314636831603e-09,0.0468368942599681,3.02183293229298e-08,1.31509758068229e-15,8.525010164403529e-13,2.7492869712693202e-17,1.1784595740179699e-09,2.4614937055397e-09,5.67443274663572e-09,2.71676793935095e-08,2.85522389286802e-14,1.1599450178243401e-08,7.80703854768854e-19,5.1031927935136e-10,5.88564659826395e-08,1.73831707727861e-07,3.3721365302627804e-07,8.923869505822091e-07,2.23481592217664e-06,9.662437697190309e-11,1.47071523005038e-06,9.92167569471132e-20,7.70666305573274e-12,6.503977069199031e-08,2.2481708826249803e-06,7.254018132287019e-06,6.4693518746967e-07,1.01832942989256e-05,6.31186463929767e-06,2.01639071551898e-77,1.3413698346639698e-05,1.62720509290075e-14,3.5829620637069906e-08,3.01913087090417e-10,1.8021640002798698e-05,9.477530671022539e-32,2.0536731311446104e-05,2.36591875468549e-05,5.3361941752524895e-09,3.905109959569049e-28,8.31581175475349e-06,3.1641029388484e-05,3.53679349728771e-05,3.97720399724945e-05,4.462620055307629e-05,5.26190117396604e-26,4.77935737744284e-05,4.79438372902319e-11,1.1034063387760101e-10,6.33423494872689e-26,1.02076782413136e-18,4.13441484889918e-10,4.35564437285061e-05,3.32891221973106e-06,3.6297036643258504e-05,5.1121318182273295e-05,0.0,5.83462409442396e-05,4.70942651881758e-05,2.59907871194119e-16,3.6991507569590703e-09,8.084052811308709e-06,4.888008252680929e-05,5.35936884971633e-05,1.5426491345038998e-38,4.48851136343714e-05,0.0,4.60736227289258e-09,3.0504764103390998e-05,0.0,2.04565855232733e-18,1.90645634354778e-05,3.28184706955595e-05,3.32485206019374e-05,2.02886168400401e-05,1.41996327093978e-05,4.55752595318881e-06,2.8271164049969997e-11,6.3048286392254204e-06,5.910794731118437e-178,7.029177010592371e-13,6.89233988539808e-20,8.321824552199101e-11,4.4034728728566e-06,2.1926183201603903e-06,1.1620729331333099e-06,6.7377405897150204e-09,1.26447276221191e-06,0.0,4.4017785781507394e-07,5.32803843178224e-38,9.37087376297201e-10,1.2399538477112e-07,1.3777784303485499e-19,8.124652745648258e-28,1.01676156115231e-10,2.05976831833562e-08,3.0411021692698897e-07,3.8800493615902296e-07,3.80272681992847e-07,3.57656167242769e-07,3.57760887945532e-07,4.0652622278101603e-07,1.6144660961188699e-18,6.69251866133002e-07,3.3804228689000285e-140,1.3931559310375299e-06,3.4876818325773396e-07,4.43151152696194e-07,2.5130834771012997e-30,3.10590532668621e-08,6.62169244687633e-14,7.30815532371746e-17,3.28766941205103e-08,3.34590884744481e-10,1.9432945590500802e-08,8.36520275157986e-07,3.90106215168666e-08,6.38228740612725e-22,5.1406610579795405e-06,0.0,1.87768045669996e-05,0.0,1.8230460974819799e-19,1.68858973387698e-45,3.0051525339903e-06,8.90680030861179e-06,0.0,1.8893300656056194e-164,0.0,1.1934444987601199e-11,2.26675574161836e-07,1.6863997825758402e-09,5.71293810757294e-07,1.89937836892667e-05,5.6135618273428504e-05,3.4086538534058685e-248,6.94474217568699e-05,0.0,0.000110899506247004,4.93643317030185e-05,1.45199693687987e-07,1.45907857917461e-05,2.8322348047884894e-104,4.21499771616296e-05,3.59459700967647e-14,5.8075760808963005e-12,1.0264361886695698e-05,2.8448215922843505e-08,1.1749792892229299e-06,1.53800650833761e-05,5.6520126250394797e-05,5.459774529407819e-106,1.2451657869907999e-09,5.2007640968843606e-05,0.0,8.66133906881469e-14,1.3775301392781699e-12,5.18353319212302e-05,2.1091447906147298e-45,4.62635747669419e-05,0.0,3.761297735633e-10,4.64745130986719e-05,0.0,5.014340091567509e-100,1.20347554418681e-06,2.6777945858752102e-05,5.5900198927300295e-05,2.5455642764048396e-05,2.9206683465779802e-05,1.8332730136402295e-122,1.55360290273009e-05,8.20451887375941e-06,2.82033102666181e-07,1.4017980557690096e-107,0.0,0.0,1.1461936261034401e-38,2.2271204555593596e-20,8.505658437088119e-06,5.80901718460265e-06,1.1150632991635899e-07,1.29105014921888e-05,4.06790713939865e-07,4.23315215823854e-06,0.0,1.94855567890959e-06,3.81113523404406e-08,2.83554146845976e-10,5.5679797161975895e-06,4.17562528731865e-07,7.47910306244427e-08,1.3332158785044498e-90,0.0,6.1684497801942806e-12,4.2165742792769195e-18,7.54139918065449e-07,3.38653402752578e-07,5.91928016727058e-06,6.079671970206109e-09,1.26194244346851e-06,7.00753832668496e-08,1.5772317412167198e-07,1.71019983624807e-26,1.26103109750824e-17,7.59406595829732e-15,2.0751303305690603e-08,2.19095487380494e-08,1.74819671691155e-08,1.4287678218176398e-08,3.5295780760953703e-09,7.396871199959169e-09,1.00609866327718e-11,1.0964148392888098e-17,5.66850912438282e-16,1.9356531040801505e-09,3.18799557439661e-11,5.44766441989478e-11,3.9339385111340293e-13,3.6239485763912605e-13,4.1444841546568706e-11,5.17904857623873e-07,3.59841349105039e-05,4.6361582730257e-05,7.10530692293606e-13,0.0221476182528174,0.0,4.7401681825052097e-20,2.13314674636479e-12,2.52835097189767e-13,3.83837956970515e-11,9.00463803900528e-06,2.93411796070125e-15,5.77117738926627e-12,2.2451545857814203e-14,9.953105862443159e-40,4.94956238759917e-06,0.000134992514144716,7.17070639126816e-05,2.3054428723440602e-05,2.5369855167519298e-05,1.92354912846958e-20,2.3603563807464303e-09,1.82004602816716e-05,2.04656012649235e-13,6.59663446851066e-06,0.0,1.58608496709591e-08,0.0,2.2612826082200102e-14,8.911309250311889e-52,4.1457457766056396e-11,1.39465941107477e-08,2.0193099590134497e-06,2.13371090475464e-07,3.1038919466006705e-08,5.443576327098649e-10,4.4500933623600294e-11,0.0,7.901771248738959e-18,1.89827116881695e-13,1.0842291263742001e-14,4.6734557905250705e-15,1.87834286362302e-16,6.2278920672863576e-89,6.595449549159e-19
3,12502,52.5,6752.5,1.5,UOX,3966.93,20419600000.0,77746200000.0,0.00891628,3.2048460689595494e-08,3.83940148716558e-09,1.8814774111512698e-12,3.5172252403121e-12,2.14426623070765e-05,4.2890856537351204e-16,5.356102379253909e-19,3.54371486173996e-12,2.3354710235111898e-23,3.5462505956866102e-15,3.4606469500775295e-08,4.29796077399519e-12,4.360314196385891e-09,0.0468357442088692,4.14823597022829e-08,2.00613265778034e-15,1.30090790626651e-12,4.2413799807458295e-17,1.7483859631281801e-09,3.5230892759690097e-09,8.25783807052641e-09,3.76091622976723e-08,4.0399874622474604e-14,1.6057829711215498e-08,1.16491308255538e-18,1.0008021723444501e-09,7.84943248464514e-08,2.43103475460606e-07,4.47862107796344e-07,1.22186226961044e-06,3.0396816750715197e-06,2.02316844329192e-10,1.97519262937104e-06,1.68537216276569e-19,1.2425939412561099e-11,1.2204394739711302e-07,2.62551725616701e-06,1.00044296640635e-05,5.06800397245423e-07,1.3325565111347301e-05,8.60021830847852e-06,1.4152475953358996e-118,1.7456514684753198e-05,2.6194984498235402e-14,6.94871692096545e-08,6.60605322634067e-10,2.33787908790269e-05,4.83554580194787e-47,2.17894166696332e-05,3.0558032661949e-05,5.66168766350086e-09,2.37545707415699e-41,1.55145185575201e-05,4.14655307587267e-05,4.71451743660132e-05,5.31333700849999e-05,6.13720534297683e-05,4.52427199829471e-38,6.60483180399958e-05,1.4715167133953398e-10,1.6089859559555702e-10,2.0684432151945498e-44,1.86721128033598e-18,8.870687825815671e-10,5.777620643741129e-05,6.65561616774011e-06,5.056187593767971e-05,7.22429419550395e-05,0.0,8.26612152224134e-05,6.255261341730239e-05,6.19657548888518e-16,6.55879279066072e-09,1.55900933564583e-05,6.8118395459024e-05,7.97652613509408e-05,3.7707924664218896e-58,6.782091506653079e-05,0.0,4.4449205322921604e-11,3.79043914139427e-05,0.0,3.43004080480308e-18,3.55273293266327e-05,4.89666689384091e-05,5.33945700844076e-05,3.11819789053589e-05,2.25728982754803e-05,7.31009299855724e-06,6.90690888004163e-11,8.717344055624519e-06,3.7425878443751977e-281,8.74887582280804e-16,1.3457738776568698e-19,1.84448753459756e-10,9.14159940009185e-06,3.6070092540024202e-06,1.92342255323414e-06,8.07432413933492e-09,1.97171582439874e-06,0.0,6.57534803130945e-07,3.1221928395257892e-55,2.06420963287781e-09,1.39835474904542e-07,5.26667880355911e-19,5.11877263362826e-34,3.27121448822288e-10,3.09366168800857e-08,5.12366329650344e-07,5.77011661249931e-07,5.67856062799509e-07,5.294728877551889e-07,5.31681383550492e-07,6.013300928504129e-07,1.75499286200159e-24,9.85510895973825e-07,5.664703019165057e-220,2.0662026417831903e-06,4.96450692378831e-07,6.44582251239681e-07,5.9152995835426104e-43,6.53540563397871e-09,9.82069423960486e-14,1.23027740473634e-16,6.87376443023065e-08,8.28942971350287e-10,4.26850680251929e-08,1.27349014999974e-06,6.536252525082379e-08,5.32242506472006e-29,7.4997481256578095e-06,0.0,2.68442060305906e-05,0.0,1.52030543689758e-26,2.0607581056902297e-68,4.2868911219111295e-06,1.2813209934827e-05,0.0,4.119140583932178e-260,0.0,2.6571157331460698e-11,4.89534581464142e-07,5.02452857891834e-09,1.14922003437432e-06,2.27770769644172e-05,8.472627723212109e-05,0.0,9.814445809535809e-05,0.0,0.0001575537172262,6.42368989648946e-05,2.16965292708179e-08,2.2132386304676603e-05,1.4187915610454197e-162,4.9979226189458e-05,1.26915327967751e-13,1.3168290410086e-11,1.93845394416696e-05,1.01450718203116e-07,2.24077846342122e-06,3.1792109989426695e-05,7.959858121152271e-05,2.614430528298249e-166,2.2647871615158e-09,7.25928692865092e-05,0.0,1.3967029081593e-13,1.9331613965684e-12,7.3277259876399e-05,4.232812747034939e-69,6.449996750314351e-05,0.0,7.19138412756557e-13,6.44294081876974e-05,0.0,1.0287316915952897e-156,2.37497125379359e-06,3.1689382324539e-05,8.242846692865971e-05,3.3205251226642894e-05,4.32957712878458e-05,1.6443352018615292e-192,2.19257630156275e-05,1.19479033024024e-05,4.53912803914493e-08,8.916921029238295e-251,0.0,0.0,2.902206629011369e-57,3.6884939777120997e-20,9.86741377928841e-06,9.92987836261688e-06,1.20084913828077e-07,1.79666822099572e-05,4.85132900748002e-07,5.08610434113824e-06,0.0,2.9591878557527803e-06,7.49192440676188e-08,3.09278327875256e-10,7.5159809326776005e-06,3.50484414413579e-07,3.76273886563874e-08,4.17331335961222e-141,0.0,9.280370130921029e-12,4.1471020605706e-21,1.4636773095240699e-06,5.49559303035108e-07,1.19904172644967e-05,9.493954550551e-09,2.4021727609678003e-06,1.13219616216697e-07,2.6715412821929397e-07,6.529576047061679e-37,1.74429309976634e-17,2.0238289739625e-14,4.30673166568592e-08,3.8342295465630904e-08,3.0287169945155e-08,2.71944256560983e-08,7.35092165608183e-09,1.77225572368768e-08,2.62988238443257e-11,1.68290100595509e-17,1.04837960471183e-15,6.31017638552386e-09,1.18371741982671e-10,2.7198415213136196e-10,8.13818337862162e-13,8.7925800611013e-13,7.570311685121441e-11,1.3831530941229e-06,1.50402501420245e-05,4.4266542549850396e-05,5.980772534430749e-13,0.0217371247188046,0.0,1.29709853862038e-19,2.45847847824203e-12,4.41051956352904e-13,5.6560970859523795e-11,1.1571182737860901e-05,4.09620104804831e-15,1.12368715664878e-11,9.801731504344281e-15,1.7098298860100399e-56,8.10116764854249e-06,0.00014544560954343,8.620421671220781e-05,1.9405678698412197e-05,3.96558458451724e-05,1.5777061900762499e-19,6.45887381014972e-09,2.9273202801231397e-05,2.8571181688374603e-13,1.28440921625283e-05,0.0,2.2142677941139103e-08,0.0,4.80717023340578e-14,4.386683606544739e-75,5.78610803695813e-11,2.08719100196572e-08,4.445999079568219e-06,7.68262691349087e-07,1.7070133485260598e-07,4.46485298474184e-09,5.49167743302502e-10,0.0,1.5662285463192297e-16,4.549444977810441e-12,2.21369166310515e-13,1.44740639825247e-13,1.28518546222666e-15,1.7081394121373497e-130,4.04850147561895e-17
